framework,model,model_family,experiment,synthetic_method,synthetic_method_display_name,modality,activity_label,precision,recall,f1,support,correct_true_activity_windows,total_true_activity_windows,true_activity_window_accuracy
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,eda,6,0.3844678811121764,0.29769858945805494,0.33556485355648535,2694,802,2694,0.29769858945805494
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,eda,7,0.17783505154639176,0.2398609501738123,0.20424272323630982,863,207,863,0.2398609501738123
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,eda,8,0.22875816993464052,0.02242152466367713,0.040840140023337225,1561,35,1561,0.02242152466367713
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,1,0.21265046023129572,1.0,0.3507201245620864,901,901,901,1.0
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,2,0.0,0.0,0.0,635,0,635,0.0
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,3,0.2222222222222222,0.25225225225225223,0.23628691983122363,444,112,444,0.25225225225225223
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,4,0.40336134453781514,0.06886657101865136,0.11764705882352941,697,48,697,0.06886657101865136
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,5,0.32083792723263505,0.21349963316214232,0.2563876651982379,1363,291,1363,0.21349963316214232
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,6,0.338899534629072,0.39339053066412455,0.36411764705882355,3147,1238,3147,0.39339053066412455
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,7,0.26881720430107525,0.08865248226950355,0.13333333333333333,1128,100,1128,0.08865248226950355
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,8,0.11320754716981132,0.013729977116704805,0.024489795918367346,1748,24,1748,0.013729977116704805
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,1,0.21904761904761905,0.7913429522752498,0.34311838306063525,901,713,901,0.7913429522752498
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,2,0.10588235294117647,0.05669291338582677,0.07384615384615385,635,36,635,0.05669291338582677
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,3,0.22666666666666666,0.11486486486486487,0.15246636771300448,444,51,444,0.11486486486486487
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,4,0.49714285714285716,0.12482065997130559,0.19954128440366972,697,87,697,0.12482065997130559
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,5,0.26672950047125354,0.20763022743947177,0.2334983498349835,1363,283,1363,0.20763022743947177
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,6,0.34420406845334195,0.33873530346361613,0.34144778987828317,3147,1066,3147,0.33873530346361613
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,7,0.2982885085574572,0.10815602836879433,0.15875081327260898,1128,122,1128,0.10815602836879433
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,eda,8,0.4403730846102598,0.3781464530892448,0.4068944290550939,1748,661,1748,0.3781464530892448
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,temp,1,0.0446985446985447,0.048314606741573035,0.04643628509719223,890,43,890,0.048314606741573035
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,temp,2,0.07736063708759955,0.10793650793650794,0.09012591119946985,630,68,630,0.10793650793650794
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,temp,3,0.11161161161161161,0.504524886877828,0.18278688524590164,442,223,442,0.504524886877828
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,temp,4,0.06625766871165645,0.07780979827089338,0.07157057654075547,694,54,694,0.07780979827089338
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,temp,5,0.13613861386138615,0.08112094395280237,0.10166358595194085,1356,110,1356,0.08112094395280237
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,temp,6,0.38467943380516234,0.29539641943734013,0.3341772151898734,3128,924,3128,0.29539641943734013
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,temp,7,0.5204918032786885,0.11308993766696349,0.18580833942940747,1123,127,1123,0.11308993766696349
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,temp,8,0.14663843303335097,0.15974625144175317,0.15291195142147393,1734,277,1734,0.15974625144175317
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,temp,1,0.23694779116465864,0.06570155902004454,0.1028770706190061,898,59,898,0.06570155902004454
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,temp,2,0.04807692307692308,0.11884550084889643,0.06845965770171149,589,70,589,0.11884550084889643
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,temp,3,0.0,0.0,0.0,417,0,417,0.0
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,temp,4,0.13813229571984437,0.20974889217134415,0.16656891495601173,677,142,677,0.20974889217134415
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,temp,5,0.1461139896373057,0.09812108559498957,0.11740216486261448,1437,141,1437,0.09812108559498957
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,temp,6,0.41350352704064497,0.49477491961414793,0.4505032021957914,2488,1231,2488,0.49477491961414793
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,temp,7,0.10828320222119389,0.271461716937355,0.1548130995699636,862,234,862,0.271461716937355
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,temp,8,0.26595744680851063,0.015318627450980392,0.028968713789107765,1632,25,1632,0.015318627450980392
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,1,0.0,0.0,0.0,890,0,890,0.0
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,2,0.10270622758395827,1.0,0.1862803075103489,630,630,630,1.0
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,3,0.0,0.0,0.0,442,0,442,0.0
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,4,0.0,0.0,0.0,694,0,694,0.0
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,5,0.0,0.0,0.0,1356,0,1356,0.0
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,6,0.4114302812687014,0.4395780051150895,0.4250386398763524,3128,1375,3128,0.4395780051150895
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,7,0.0,0.0,0.0,1123,0,1123,0.0
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,8,0.5639344262295082,0.09919261822376009,0.16871015203531142,1734,172,1734,0.09919261822376009
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,1,0.0818014705882353,0.1,0.08998988877654196,890,89,890,0.1
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,2,0.19264278799612777,0.31587301587301586,0.23932651834034877,630,199,630,0.31587301587301586
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,3,0.12332838038632987,0.5633484162895928,0.2023567655424624,442,249,442,0.5633484162895928
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,4,0.10152990264255911,0.10518731988472622,0.10332625619249823,694,73,694,0.10518731988472622
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,5,0.1810344827586207,0.07743362831858407,0.10847107438016529,1356,105,1356,0.07743362831858407
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,6,0.38303341902313626,0.3334398976982097,0.356520252948214,3128,1043,3128,0.3334398976982097
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,7,0.6649746192893401,0.11665182546749778,0.1984848484848485,1123,131,1123,0.11665182546749778
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,temp,8,0.12576312576312576,0.11880046136101499,0.1221826809015421,1734,206,1734,0.11880046136101499
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,temp,1,0.22132471728594508,0.1609870740305523,0.18639455782312925,851,137,851,0.1609870740305523
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,temp,2,0.19617224880382775,0.06570512820512821,0.09843937575030012,624,41,624,0.06570512820512821
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,temp,3,0.7666666666666667,0.16428571428571428,0.27058823529411763,420,69,420,0.16428571428571428
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,temp,4,0.17362637362637362,0.11686390532544379,0.13969938107869143,676,79,676,0.11686390532544379
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,temp,5,0.20603674540682415,0.2395118230358505,0.22151675485008818,1311,314,1311,0.2395118230358505
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,temp,6,0.36972193614830073,0.6662954714179659,0.47555967677838124,2694,1795,2694,0.6662954714179659
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,temp,7,0.1285892634207241,0.11935110081112399,0.12379807692307693,863,103,863,0.11935110081112399
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,temp,8,0.21476510067114093,0.06149903907751442,0.09561752988047809,1561,96,1561,0.06149903907751442
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,1,0.10636079249217935,0.4584269662921348,0.17266187050359713,890,408,890,0.4584269662921348
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,2,0.2247191011235955,0.25396825396825395,0.23845007451564829,630,160,630,0.25396825396825395
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,3,0.13140866102538576,0.5972850678733032,0.21542227662178703,442,264,442,0.5972850678733032
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,4,0.10743801652892562,0.018731988472622477,0.03190184049079755,694,13,694,0.018731988472622477
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,5,0.12260536398467432,0.02359882005899705,0.039579468150896725,1356,32,1356,0.02359882005899705
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,6,0.4892590968873301,0.3567774936061381,0.41264559068219636,3128,1116,3128,0.3567774936061381
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,7,0.4794520547945205,0.06233303650934995,0.11032308904649331,1123,70,1123,0.06233303650934995
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,8,0.13946117274167988,0.05074971164936563,0.07441860465116279,1734,88,1734,0.05074971164936563
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,1,0.06434599156118144,0.06853932584269663,0.06637649619151251,890,61,890,0.06853932584269663
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,2,0.2088724584103512,0.35873015873015873,0.26401869158878505,630,226,630,0.35873015873015873
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,3,0.12717291857273558,0.6289592760180995,0.2115677321156773,442,278,442,0.6289592760180995
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,4,0.07313432835820896,0.07060518731988473,0.0718475073313783,694,49,694,0.07060518731988473
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,5,0.19791666666666666,0.09808259587020648,0.131163708086785,1356,133,1356,0.09808259587020648
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,6,0.39238294898672255,0.3590153452685422,0.37495826377295494,3128,1123,3128,0.3590153452685422
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,7,0.6553398058252428,0.12021371326803205,0.20316027088036118,1123,135,1123,0.12021371326803205
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,temp,8,0.11013858497447118,0.08708189158016148,0.09726247987117552,1734,151,1734,0.08708189158016148
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,fused,1,0.6077348066298343,0.9553349875930521,0.7428847081524361,806,770,806,0.9553349875930521
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,fused,2,0.8952702702702703,0.8346456692913385,0.8638956805215974,635,530,635,0.8346456692913385
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,fused,3,0.4004237288135593,0.8513513513513513,0.5446685878962536,444,378,444,0.8513513513513513
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,fused,4,1.0,0.9684361549497847,0.9839650145772595,697,675,697,0.9684361549497847
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,fused,5,0.9086115992970123,0.7591776798825257,0.8272,1362,1034,1362,0.7591776798825257
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,fused,6,0.6936416184971098,0.4984025559105431,0.5800334634690463,3130,1560,3130,0.4984025559105431
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,fused,7,0.7793263646922184,0.5969750889679716,0.6760705289672544,1124,671,1124,0.5969750889679716
aeon,MiniRocketClassifier,kovae,real_to_real,none,none,fused,8,0.5415913200723327,0.6885057471264368,0.6062753036437247,1740,1198,1740,0.6885057471264368
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,fused,1,0.0,0.0,0.0,898,0,898,0.0
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,fused,2,0.25,0.001697792869269949,0.003372681281618887,589,1,589,0.001697792869269949
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,fused,3,1.0,0.002398081534772182,0.004784688995215311,417,1,417,0.002398081534772182
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,fused,4,0.0,0.0,0.0,677,0,677,0.0
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,fused,5,0.16261998870694522,0.20041753653444677,0.17955112219451372,1437,288,1437,0.20041753653444677
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,fused,6,0.29698311652366455,0.4312700964630225,0.3517456154728733,2488,1073,2488,0.4312700964630225
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,fused,7,0.10086366440468847,0.37935034802784223,0.15935672514619884,862,327,862,0.37935034802784223
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,rollout_v1,KoVAE-Rollout,fused,8,0.14363143631436315,0.032475490196078434,0.05297351324337831,1632,53,1632,0.032475490196078434
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,1,0.2082625919637804,0.913151364764268,0.3391705069124424,806,736,806,0.913151364764268
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,2,0.6533101045296167,0.5905511811023622,0.6203473945409429,635,375,635,0.5905511811023622
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,3,0.18199233716475097,0.21396396396396397,0.19668737060041408,444,95,444,0.21396396396396397
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,4,0.28083989501312334,0.921090387374462,0.43043915521287296,697,642,697,0.921090387374462
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,5,0.17857142857142858,0.05873715124816446,0.08839779005524862,1362,80,1362,0.05873715124816446
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,6,0.5955882352941176,0.02587859424920128,0.049601959583588484,3130,81,3130,0.02587859424920128
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,7,0.38431542461005197,0.7891459074733096,0.5168997668997669,1124,887,1124,0.7891459074733096
aeon,MiniRocketClassifier,kovae,synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,8,0.8538461538461538,0.06379310344827586,0.11871657754010695,1740,111,1740,0.06379310344827586
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,1,0.6268533772652389,0.9441687344913151,0.7534653465346535,806,761,806,0.9441687344913151
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,2,0.8548895899053628,0.8535433070866142,0.8542159180457053,635,542,635,0.8535433070866142
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,3,0.37661050545094155,0.8558558558558559,0.5230557467309016,444,380,444,0.8558558558558559
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,4,1.0,0.9296987087517934,0.9635687732342008,697,648,697,0.9296987087517934
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,5,0.8800940438871473,0.8245227606461086,0.8514025777103866,1362,1123,1362,0.8245227606461086
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,6,0.6839534009770762,0.5814696485623003,0.6285615610429978,3130,1820,3130,0.5814696485623003
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,7,0.7532299741602068,0.5186832740213523,0.6143308746048473,1124,583,1124,0.5186832740213523
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,rollout_v1,KoVAE-Rollout,fused,8,0.6411149825783972,0.6344827586206897,0.6377816291161178,1740,1104,1740,0.6344827586206897
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,fused,1,1.0,0.1844888366627497,0.3115079365079365,851,157,851,0.1844888366627497
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,fused,2,0.9329896907216495,0.8701923076923077,0.900497512437811,624,543,624,0.8701923076923077
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,fused,3,0.983402489626556,0.5642857142857143,0.7170953101361573,420,237,420,0.5642857142857143
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,fused,4,1.0,0.3668639053254438,0.5367965367965368,676,248,676,0.3668639053254438
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,fused,5,0.7296511627906976,0.19145690312738367,0.30332326283987915,1311,251,1311,0.19145690312738367
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,fused,6,0.39091835249599766,0.9970304380103935,0.5616309461578672,2694,2686,2694,0.9970304380103935
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,fused,7,0.986784140969163,0.5191193511008111,0.680334092634776,863,448,863,0.5191193511008111
aeon,MiniRocketClassifier,kovae,real_to_3synthetic,posterior_bank_v2,KoVAE-Posterior,fused,8,0.883495145631068,0.05829596412556054,0.109375,1561,91,1561,0.05829596412556054
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,1,0.46331236897274636,0.8225806451612904,0.5927581582476531,806,663,806,0.8225806451612904
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,2,0.8998302207130731,0.8346456692913385,0.8660130718954249,635,530,635,0.8346456692913385
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,3,0.44519774011299434,0.8873873873873874,0.5929270127915726,444,394,444,0.8873873873873874
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,4,0.900516795865633,1.0,0.947654656696125,697,697,697,1.0
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,5,0.6829558998808105,0.8414096916299559,0.7539473684210526,1362,1146,1362,0.8414096916299559
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,6,0.6354587869362364,0.6527156549520767,0.6439716312056738,3130,2043,3130,0.6527156549520767
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,7,0.7182628062360802,0.5738434163701067,0.6379821958456974,1124,645,1124,0.5738434163701067
aeon,MiniRocketClassifier,kovae,synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,8,0.7435897435897436,0.2,0.31521739130434784,1740,348,1740,0.2
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,1,0.6292682926829268,0.9602977667493796,0.7603143418467584,806,774,806,0.9602977667493796
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,2,0.8753993610223643,0.862992125984252,0.8691514670896114,635,548,635,0.862992125984252
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,3,0.3609885260370697,0.9211711711711712,0.518706404565631,444,409,444,0.9211711711711712
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,4,1.0,0.9440459110473458,0.9712177121771217,697,658,697,0.9440459110473458
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,5,0.886858137510879,0.7481644640234949,0.8116288331342095,1362,1019,1362,0.7481644640234949
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,6,0.7230586370839936,0.5830670926517572,0.6455606650159179,3130,1825,3130,0.5830670926517572
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,7,0.7674418604651163,0.5871886120996441,0.6653225806451613,1124,660,1124,0.5871886120996441
aeon,MiniRocketClassifier,kovae,real_plus_synthetic_to_real,posterior_bank_v2,KoVAE-Posterior,fused,8,0.6478953356086462,0.6545977011494253,0.6512292738707833,1740,1139,1740,0.6545977011494253
